2014,4,600,5.368,2.87,-0.056,-0.199,-0.309,-0.236,0
2014,4,700,4.73,2.492,-0.496,-0.241,0,-0.184,-0.007
2014,4,800,4.432,3.726,52.26,14.65,37.11,1.991,70.7
2014,4,900,5.213,12.47,397.1,141.7,295,2.071,471.7
2014,4,1000,8.34,23.44,723,300,577.6,297,776
2014,4,1100,11.69,26.56,932,420.1,771,966,954
2014,4,1200,14.3,30.7,1051,494.2,886,1077,1055
2014,4,1300,16.46,33.54,1080,512,915,1069,1079
2014,4,1400,18.19,33.96,1012,467.3,845,858,1027
2014,4,1500,19.38,31.74,854,367.9,691.4,871,905
2014,4,1600,20.01,28.08,612.6,227.1,466.9,669.4,703
2014,4,1700,19.72,20.8,244.5,61.44,166.8,283.1,317.6
2014,4,1800,18.52,15.1,0.728,0.575,0.494,0.775,0.799
2014,4,1900,17.22,13.8,-0.533,-0.161,-0.462,-0.096,-0.059
2014,4,2000,16.14,13.01,-0.364,-0.244,-0.073,-0.016,-0.003
2014,4,2100,15.4,12.8,0,-0.215,0,-0.076,-0.07
2014,4,2200,14.77,11.84,-0.084,-0.141,0,-0.204,-0.143
2014,4,2300,13.59,9.65,-0.439,-0.004,-0.203,-0.232,-0.199
2014,5,0,12.16,8.06,-0.458,-0.162,-0.487,-0.192,-0.115
2014,5,100,10.86,7.33,-0.028,-0.232,-0.138,-0.008,-0.003
2014,5,200,9.71,5.419,-0.337,-0.087,0,-0.112,-0.101
2014,5,300,7.9,3.252,-0.552,-0.12,-0.268,-0.236,-0.21
2014,5,400,6.628,3.706,-0.197,-0.249,-0.487,-0.212,-0.185
2014,5,500,6.253,3.73,0,-0.249,-0.487,-0.136,-0.031
2014,5,600,5.729,3.125,-0.028,-0.249,-0.439,-0.024,0
2014,5,700,5.254,3.287,-0.272,-0.183,-0.146,0,0.003
2014,5,800,5.563,5.811,60.78,14.97,42.77,43.9,82.1
2014,5,900,6.867,15.69,437.5,152.7,324.7,503.4,515.4
2014,5,1000,9.79,26.28,746,311.2,595.2,744,800
2014,5,1100,12.85,32.32,950,429.5,786,988,971
2014,5,1200,15.31,36,1056,497.1,889,1082,1057
2014,5,1300,17.47,41.92,1076,510.6,912,1095,1070
2014,5,1400,19.08,40.33,999,462.4,836,1014,1009
2014,5,1500,20.27,37.45,838,362.2,679.5,880,883
2014,5,1600,20.64,31.03,590.9,221.6,450.8,642.6,673.1
2014,5,1700,19.95,21.09,233.6,61.46,159.8,269.8,300.8
2014,5,1800,17.94,12.91,0.458,0.526,0.397,0.727,0.719
2014,5,1900,15.88,10.28,-0.29,-0.195,-0.186,-0.044,-0.028
2014,5,2000,13.94,9.13,-0.327,-0.104,-0.203,-0.22,-0.192
2014,5,2100,12.71,9.67,-0.561,-0.236,-0.47,-0.228,-0.136
2014,5,2200,11.87,8.44,-0.253,-0.249,-0.308,-0.104,-0.031
2014,5,2300,10.61,5.696,-0.056,-0.249,-0.049,0,-0.007
2014,6,0,9.23,6.002,-0.533,-0.037,0,-0.1,-0.175
2014,6,100,8.51,5.424,-0.552,-0.004,-0.089,-0.228,-0.21
2014,6,200,7.8,4.977,-0.543,-0.083,-0.398,-0.24,-0.21
2014,6,300,7.32,5.235,-0.365,-0.17,-0.487,-0.24,-0.196
2014,6,400,6.734,3.78,-0.103,-0.22,-0.487,-0.232,-0.14
2014,6,500,5.81,2.58,-0.019,-0.249,-0.439,-0.064,-0.007
2014,6,600,5.02,2.862,-0.375,-0.095,-0.171,0,0
2014,6,700,4.648,2.857,-0.553,0,0,0,0
2014,6,800,4.407,3.466,10.65,9.19,9.42,0.072,9.78
2014,6,900,4.767,7.04,113.7,94.1,102.4,22.69,101.8
2014,6,1000,6.177,11.78,176.1,153.7,164.4,174.1,143.5
2014,6,1100,8.13,18.92,386.9,260.5,341.3,395.8,348
2014,6,1200,10.29,16.52,196.8,181.9,190,185.1,149.2
2014,6,1300,11.8,22.17,373,289.3,347.4,275.4,308
2014,6,1400,13.66,23.95,374.8,264,338.2,362.3,322.1
2014,6,1500,15.83,31.7,575.8,296.1,483.2,588.7,573.9
2014,6,1600,16.32,18.28,105.9,96.4,101.7,95.4,77
2014,6,1700,15.85,14.44,19.84,19.64,19.24,17.74,13.95
2014,6,1800,14.96,12.43,0.14,0.174,0.13,0.092,0.056
2014,6,1900,14.11,11.67,-0.402,0,-0.251,-0.24,-0.203
2014,6,2000,13.39,11.53,-0.561,0,-0.357,-0.24,-0.21
2014,6,2100,12.86,11.07,-0.561,-0.186,-0.487,-0.236,-0.161
2014,6,2200,12.24,10.12,-0.421,-0.195,-0.446,-0.148,-0.066
2014,6,2300,11.51,9.14,-0.056,-0.249,-0.316,-0.028,-0.007
2014,7,0,10.69,7.96,-0.019,-0.228,-0.122,0,-0.003
2014,7,100,9.83,6.649,-0.281,-0.166,0,-0.02,-0.042
2014,7,200,8.96,6.271,-0.562,-0.008,-0.024,-0.204,-0.196
2014,7,300,8.28,5.756,-0.562,0,-0.244,-0.24,-0.21
2014,7,400,7.39,4.235,-0.178,-0.12,-0.479,-0.236,-0.185
2014,7,500,6.592,4.186,-0.009,-0.228,-0.487,-0.208,-0.101
2014,7,600,6.242,4.951,0,-0.241,-0.487,-0.168,-0.021
2014,7,700,6.076,4.858,0,-0.249,-0.487,-0.132,-0.028
2014,7,800,5.968,5.022,14.79,11.42,12.94,0.332,14.46
2014,7,900,6.189,8.5,99.4,84.5,90.5,0.757,84.4
2014,7,1000,6.842,9.4,103,73.9,88.6,0.873,91
2014,7,1100,8,24.25,661.3,337.4,552.5,157.2,658
2014,7,1200,11.66,36.1,917,452.6,778,911,910
2014,7,1300,14.84,40.9,978,473.7,829,992,971
2014,7,1400,16.76,38.41,968,453.5,808,1000,977
2014,7,1500,17.52,26.18,370.7,233.5,323.1,367.4,339.7
2014,7,1600,17.85,28.36,536.4,267.3,436.5,562.2,560.3
2014,7,1700,18.01,20.49,216,81.1,157.3,244.1,260.7
2014,7,1800,16.57,12.4,1.112,0.865,1.078,1.407,1.246
2014,7,1900,14.95,11.38,-0.037,-0.224,0,-0.08,-0.049
2014,7,2000,13.46,9.79,-0.524,-0.008,-0.3,-0.24,-0.21
2014,7,2100,11.93,8.24,-0.393,-0.128,-0.479,-0.12,-0.105
2014,7,2200,10.64,7.4,-0.075,-0.203,-0.292,-0.064,-0.049
2014,7,2300,9.35,5.234,-0.487,-0.245,-0.073,-0.048,-0.084
2014,8,0,8.14,4.511,-0.562,-0.245,-0.008,-0.052,-0.063
2014,8,100,7.11,3.731,-0.3,-0.162,-0.406,-0.068,-0.21
2014,8,200,6.192,3.038,0,-0.062,-0.463,-0.24,-0.049
2014,8,300,5.285,2.828,-0.122,-0.236,-0.089,-0.212,-0.07
2014,8,400,4.679,2.351,-0.506,-0.249,-0.008,-0.072,-0.206
2014,8,500,4.359,3.144,-0.553,-0.241,0,-0.008,-0.21
2014,8,600,4.354,2.809,-0.553,-0.212,0,0,-0.21
2014,8,700,3.925,2.257,-0.562,-0.191,-0.008,-0.024,-0.161
2014,8,800,3.828,3.617,8.16,8.92,7.95,2.112,6.122
2014,8,900,4.12,6.269,60.11,62.9,58.59,1.607,43.93
2014,8,1000,5.348,9.21,92.9,98.9,92.8,0.749,65.69
2014,8,1100,7,11.89,140.1,142.1,139.8,0.156,98.7
2014,8,1200,9.2,22.72,587.8,375.7,525.4,471.6,535.5
2014,8,1300,11.87,21.97,315.9,252.3,297,288.5,257
2014,8,1400,13.17,26.47,566.4,325,488.1,572.8,537.1
2014,8,1500,14.07,24.02,450.7,247.1,378,463.7,444
2014,8,1600,14.71,25.36,440.7,186.7,340.3,479,493.6
2014,8,1700,14.99,18.3,192.1,71.3,139,219.4,235.7
2014,8,1800,13.9,10.01,2.543,1.968,2.23,2.932,2.591
2014,8,1900,12.26,8.52,-0.561,-0.046,-0.024,-0.024,-0.003
2014,8,2000,11.15,8.39,-0.468,-0.145,-0.389,0,-0.007
2014,8,2100,10.22,7.28,-0.075,-0.249,-0.243,-0.016,0
2014,8,2200,9.24,6.754,-0.459,-0.249,-0.187,-0.016,-0.024
2014,8,2300,8.35,5.609,-0.29,-0.245,-0.333,-0.024,-0.021
2014,9,0,7.41,4.86,-0.037,-0.087,-0.235,-0.2,-0.182
2014,9,100,6.625,4.882,-0.178,0,-0.3,-0.24,-0.206
2014,9,200,6.199,4.843,-0.253,0,-0.438,-0.24,-0.21
2014,9,300,6.08,5.489,-0.318,-0.066,-0.471,-0.216,-0.21
2014,9,400,6.46,6.558,-0.524,-0.245,-0.487,-0.008,-0.017
2014,9,500,6.926,6.38,-0.552,-0.245,-0.309,0,0
2014,9,600,6.808,5.643,-0.562,-0.249,-0.227,0,-0.021
2014,9,700,6.41,5.018,-0.562,-0.249,-0.041,-0.016,-0.091
2014,9,800,6.055,4.858,23.26,9.53,17.06,28.16,29.38
2014,9,900,6.65,14.22,353.2,130.4,263.2,413.7,423.6
2014,9,1000,9.55,26.72,579.7,264.4,467.1,624,627.7
2014,9,1100,11.42,27.22,802,377.5,667.4,842,818
2014,9,1200,13.29,33.78,976,466.6,826,1009,982
2014,9,1300,14.62,36.37,1011,487.3,858,1036,1008
2014,9,1400,16.05,36.99,945,444.5,792,973,955
2014,9,1500,16.7,30.02,792,351.5,643.1,836,834
2014,9,1600,17.31,26.87,453.2,203.9,359.2,482.4,492.4
2014,9,1700,16.77,15.82,86.9,46.59,68.64,91.4,91.3
2014,9,1800,15.41,11.41,1.318,0.857,1.102,1.435,1.347
2014,9,1900,14.07,10.39,-0.159,-0.215,-0.105,-0.008,-0.122
2014,9,2000,12.88,9.15,-0.561,-0.008,-0.016,-0.192,-0.105
2014,9,2100,11.76,8.97,-0.524,-0.004,0,-0.212,-0.182
2014,9,2200,10.84,7.86,-0.112,0,-0.024,-0.096,-0.087
